148,00:00:37.8,out,Controller 9: 44,1,44,B0 09 2C ,FALSE
149,00:00:37.9,out,Controller 41: 113,1,113,B0 29 71 ,FALSE
150,00:00:38.0,out,Controller 9: 44,1,44,B0 09 2C ,FALSE
151,00:00:38.1,out,Controller 41: 114,1,114,B0 29 72 ,FALSE
152,00:00:38.2,out,Controller 9: 45,1,45,B0 09 2D ,FALSE
153,00:00:38.3,out,Controller 41: 125,1,125,B0 29 7D ,FALSE
154,00:00:38.4,out,Controller 9: 45,1,45,B0 09 2D ,FALSE
155,00:00:38.5,out,Controller 41: 126,1,126,B0 29 7E ,FALSE
156,00:00:38.6,out,Controller 9: 46,1,46,B0 09 2E ,FALSE
157,00:00:38.7,out,Controller 41: 120,1,120,B0 29 78 ,FALSE
158,00:00:38.8,out,Controller 9: 46,1,46,B0 09 2E ,FALSE
159,00:00:38.9,out,Controller 41: 121,1,121,B0 29 79 ,FALSE
160,00:00:39.0,out,Controller 9: 47,1,47,B0 09 2F ,FALSE
161,00:00:39.1,out,Controller 41: 126,1,126,B0 29 7E ,FALSE
162,00:00:39.2,out,Controller 9: 47,1,47,B0 09 2F ,FALSE
163,00:00:39.3,out,Controller 41: 127,1,127,B0 29 7F ,FALSE
164,00:00:39.4,out,Controller 9: 49,1,49,B0 09 31 ,FALSE
165,00:00:39.5,out,Controller 41: 6,1,6,B0 29 06 ,FALSE
166,00:00:39.6,out,Controller 9: 49,1,49,B0 09 31 ,FALSE
167,00:00:39.7,out,Controller 41: 7,1,7,B0 29 07 ,FALSE
168,00:00:39.8,out,Controller 9: 50,1,50,B0 09 32 ,FALSE
169,00:00:39.9,out,Controller 41: 11,1,11,B0 29 0B ,FALSE
170,00:00:40.0,out,Controller 9: 50,1,50,B0 09 32 ,FALSE
171,00:00:40.1,out,Controller 41: 12,1,12,B0 29 0C ,FALSE
172,00:00:40.2,out,Controller 9: 51,1,51,B0 09 33 ,FALSE
173,00:00:40.3,out,Controller 41: 20,1,20,B0 29 14 ,FALSE
174,00:00:40.4,out,Controller 9: 51,1,51,B0 09 33 ,FALSE
175,00:00:40.5,out,Controller 41: 21,1,21,B0 29 15 ,FALSE
176,00:00:40.6,out,Controller 9: 52,1,52,B0 09 34 ,FALSE
177,00:00:40.7,out,Controller 41: 27,1,27,B0 29 1B ,FALSE
178,00:00:40.8,out,Controller 9: 52,1,52,B0 09 34 ,FALSE
179,00:00:40.9,out,Controller 41: 28,1,28,B0 29 1C ,FALSE
180,00:00:41.0,out,Controller 9: 53,1,53,B0 09 35 ,FALSE
181,00:00:41.1,out,Controller 41: 22,1,22,B0 29 16 ,FALSE
182,00:00:41.2,out,Controller 9: 53,1,53,B0 09 35 ,FALSE
183,00:00:41.3,out,Controller 41: 23,1,23,B0 29 17 ,FALSE
184,00:00:41.4,out,Controller 9: 54,1,54,B0 09 36 ,FALSE
185,00:00:41.5,out,Controller 41: 29,1,29,B0 29 1D ,FALSE
186,00:00:41.6,out,Controller 9: 54,1,54,B0 09 36 ,FALSE
187,00:00:41.7,out,Controller 41: 30,1,30,B0 29 1E ,FALSE
188,00:00:41.8,out,Controller 9: 55,1,55,B0 09 37 ,FALSE
189,00:00:41.9,out,Controller 41: 27,1,27,B0 29 1B ,FALSE
190,00:00:42.0,out,Controller 9: 55,1,55,B0 09 37 ,FALSE
191,00:00:42.1,out,Controller 41: 28,1,28,B0 29 1C ,FALSE
192,00:00:42.2,out,Controller 9: 56,1,56,B0 09 38 ,FALSE
193,00:00:42.3,out,Controller 41: 21,1,21,B0 29 15 ,FALSE
194,00:00:42.4,out,Controller 9: 56,1,56,B0 09 38 ,FALSE
195,00:00:42.5,out,Controller 41: 22,1,22,B0 29 16 ,FALSE
196,00:00:42.6,out,Controller 9: 57,1,57,B0 09 39 ,FALSE
197,00:00:42.7,out,Controller 41: 14,1,14,B0 29 0E ,FALSE
198,00:00:42.8,out,Controller 9: 57,1,57,B0 09 39 ,FALSE
199,00:00:42.9,out,Controller 41: 15,1,15,B0 29 0F ,FALSE
200,00:00:43.0,out,Controller 9: 58,1,58,B0 09 3A ,FALSE
201,00:00:43.1,out,Controller 41: 6,1,6,B0 29 06 ,FALSE
202,00:00:43.2,out,Controller 9: 58,1,58,B0 09 3A ,FALSE
203,00:00:43.3,out,Controller 41: 7,1,7,B0 29 07 ,FALSE
204,00:00:43.4,out,Controller 9: 58,1,58,B0 09 3A ,FALSE
205,00:00:43.5,out,Controller 41: 126,1,126,B0 29 7E ,FALSE
206,00:00:43.6,out,Controller 9: 58,1,58,B0 09 3A ,FALSE
207,00:00:43.7,out,Controller 41: 127,1,127,B0 29 7F ,FALSE
208,00:00:43.8,out,Controller 9: 59,1,59,B0 09 3B ,FALSE
209,00:00:43.9,out,Controller 41: 111,1,111,B0 29 6F ,FALSE
210,00:00:44.0,out,Controller 9: 59,1,59,B0 09 3B ,FALSE
211,00:00:44.1,out,Controller 41: 112,1,112,B0 29 70 ,FALSE
212,00:00:44.2,out,Controller 9: 60,1,60,B0 09 3C ,FALSE
213,00:00:44.3,out,Controller 41: 95,1,95,B0 29 5F ,FALSE
214,00:00:44.4,out,Controller 9: 60,1,60,B0 09 3C ,FALSE
215,00:00:44.5,out,Controller 41: 96,1,96,B0 29 60 ,FALSE
216,00:00:44.6,out,Controller 9: 61,1,61,B0 09 3D ,FALSE
217,00:00:44.7,out,Controller 41: 75,1,75,B0 29 4B ,FALSE
218,00:00:44.8,out,Controller 9: 61,1,61,B0 09 3D ,FALSE
219,00:00:44.9,out,Controller 41: 76,1,76,B0 29 4C ,FALSE
220,00:00:45.0,out,Controller 9: 61,1,61,B0 09 3D ,FALSE
221,00:00:45.1,out,Controller 41: 77,1,77,B0 29 4D ,FALSE
222,00:00:45.2,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
223,00:00:45.3,out,Controller 41: 66,1,66,B0 29 42 ,FALSE
224,00:00:45.4,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
225,00:00:45.5,out,Controller 41: 67,1,67,B0 29 43 ,FALSE
226,00:00:45.6,out,Controller 9: 62,1,62,B0 09 3E ,FALSE
227,00:00:45.7,out,Controller 41: 68,1,68,B0 29 44 ,FALSE
