275,22:53:50.262,out,Note off A#-1 Velocity 0,6,0,85 16 00 
276,22:53:50.372,out,Note on D0 Velocity 127,6,127,95 1A 7F 
277,22:53:50.511,out,Note off D0 Velocity 0,6,0,85 1A 00 
278,22:53:50.611,out,Note on C#0 Velocity 127,6,127,95 19 7F 
279,22:53:50.802,out,Note off C#0 Velocity 0,6,0,85 19 00 
280,22:53:50.900,out,Note on C0 Velocity 127,6,127,95 18 7F 
281,22:53:51.121,out,Note off C0 Velocity 0,6,0,85 18 00 
282,22:53:51.472,out,Note on D#0 Velocity 127,6,127,95 1B 7F 
283,22:53:51.642,out,Note off D#0 Velocity 0,6,0,85 1B 00 
284,22:53:51.770,out,Note on B-1 Velocity 127,6,127,95 17 7F 
285,22:53:51.952,out,Note off B-1 Velocity 0,6,0,85 17 00 
286,22:53:52.073,out,Note on B-2 Velocity 127,6,127,95 0B 7F 
287,22:53:52.271,out,Note off B-2 Velocity 0,6,0,85 0B 00 
288,22:53:52.393,out,Note on G-2 Velocity 127,6,127,95 07 7F 
289,22:53:52.602,out,Note off G-2 Velocity 0,6,0,85 07 00 
290,22:53:52.732,out,Note on C#-1 Velocity 127,6,127,95 0D 7F 
291,22:53:52.953,out,Note off C#-1 Velocity 0,6,0,85 0D 00 
292,22:53:53.051,out,Note on C#-1 Velocity 127,6,127,95 0D 7F 
293,22:53:53.263,out,Note off C#-1 Velocity 0,6,0,85 0D 00 
294,22:53:53.393,out,Note on C-2 Velocity 127,6,127,95 00 7F 
295,22:53:53.592,out,Note off C-2 Velocity 0,6,0,85 00 00 
296,22:53:53.683,out,Note on C-2 Velocity 127,6,127,95 00 7F 
297,22:53:53.832,out,Note off C-2 Velocity 0,6,0,85 00 00 
298,22:53:54.371,out,Note on D#0 Velocity 127,5,127,94 1B 7F 
299,22:53:54.407,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
300,22:53:54.440,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
301,22:53:54.580,out,Note off D#0 Velocity 0,5,0,84 1B 00 
302,22:53:54.635,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
303,22:53:54.736,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
304,22:53:54.762,out,Note on D0 Velocity 127,5,127,94 1A 7F 
305,22:53:54.960,out,Note off D0 Velocity 0,5,0,84 1A 00 
306,22:53:55.130,out,Note on A#-1 Velocity 127,5,127,94 16 7F 
307,22:53:55.339,out,Note off A#-1 Velocity 0,5,0,84 16 00 
308,22:53:55.491,out,Note on C#0 Velocity 127,5,127,94 19 7F 
309,22:53:55.680,out,Note off C#0 Velocity 0,5,0,84 19 00 
310,22:53:55.801,out,Note on A-1 Velocity 127,5,127,94 15 7F 
311,22:53:56.029,out,Note off A-1 Velocity 0,5,0,84 15 00 
312,22:53:56.441,out,Note on C0 Velocity 127,5,127,94 18 7F 
313,22:53:56.490,out,Controller Data Entry (coarse): 127,2,127,B1 06 7F 
314,22:53:56.569,out,Controller Data Entry (coarse): 1,2,1,B1 06 01 
315,22:53:56.620,out,Note off C0 Velocity 0,5,0,84 18 00 
316,22:53:56.922,out,Note on C#-1 Velocity 127,5,127,94 0D 7F 
317,22:53:57.121,out,Note off C#-1 Velocity 0,5,0,84 0D 00 
318,22:53:57.349,out,Note on C-2 Velocity 127,5,127,94 00 7F 
319,22:53:57.353,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
320,22:53:57.372,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
321,22:53:57.552,out,Note off C-2 Velocity 0,5,0,84 00 00 
322,22:53:57.741,out,Note on G#-1 Velocity 127,5,127,94 14 7F 
323,22:53:57.803,out,Controller Data Entry (coarse): 127,2,127,B1 06 7F 
324,22:53:57.857,out,Controller Data Entry (coarse): 1,2,1,B1 06 01 
325,22:53:57.864,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
326,22:53:57.891,out,Note off G#-1 Velocity 0,5,0,84 14 00 
327,22:53:57.904,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
328,22:53:57.926,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
329,22:53:58.342,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
330,22:53:58.360,out,Note on B-2 Velocity 127,5,127,94 0B 7F 
331,22:53:58.376,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
332,22:53:58.480,out,Note off B-2 Velocity 0,5,0,84 0B 00 
333,22:53:58.611,out,Note on B-1 Velocity 127,5,127,94 17 7F 
334,22:53:58.722,out,Note off B-1 Velocity 0,5,0,84 17 00 
335,22:53:58.921,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
336,22:53:58.926,out,Controller Data Entry (coarse): 127,2,127,B1 06 7F 
337,22:53:58.929,out,Note on D#0 Velocity 127,5,127,94 1B 7F 
338,22:53:58.950,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
339,22:53:58.951,out,Controller Data Entry (coarse): 1,2,1,B1 06 01 
340,22:53:58.980,out,Controller Data Entry (coarse): 127,1,127,B0 06 7F 
341,22:53:58.980,out,Controller Data Entry (coarse): 127,2,127,B1 06 7F 
342,22:53:59.021,out,Note off D#0 Velocity 0,5,0,84 1B 00 
343,22:53:59.026,out,Controller Data Entry (coarse): 1,1,1,B0 06 01 
344,22:53:59.033,out,Controller Data Entry (coarse): 1,2,1,B1 06 01 
345,22:53:59.732,out,Controller Data Entry (coarse): 127,2,127,B1 06 7F 
346,22:53:59.740,out,Note on E3 Velocity 127,5,127,94 40 7F 
347,22:53:59.743,out,Controller Data Entry (coarse): 1,2,1,B1 06 01 
348,22:53:59.791,out,Note off E3 Velocity 0,5,0,84 40 00 
349,22:53:59.933,out,Note on E3 Velocity 127,5,127,94 40 7F 
350,22:53:59.992,out,Note off E3 Velocity 0,5,0,84 40 00 
351,22:54:00.354,out,Controller Data Entry (coarse): 127,2,127,B1 06 7F 
